3783	24186
655	3707	1
1693	656	12
1923	656	12
2451	656	12
1643	656	12
656	1693	12
656	923	12
656	1923	12
656	2451	12
656	1643	12
3747	657	14
657	3747	12
2721	660	14
1006	660	12
1970	660	12
660	1006	12
660	1970	12
660	2570	12
1233	661	15
661	1233	14
2334	662	12
1240	662	12
2532	662	12
662	819	21
662	2334	12
662	1240	12
662	2532	12
1278	663	12
1275	663	12
2703	663	12
663	1278	12
663	1275	12
663	2703	12
1473	664	14
2099	664	14
1102	664	12
664	1473	13
664	922	13
664	2099	12
664	1102	12
703	665	12
665	703	12
2648	666	16
779	666	12
666	2648	12
666	779	12
925	667	12
3551	667	12
667	925	13
667	3551	12
2533	668	12
668	2533	12
3742	669	14
669	3742	12
1122	670	14
861	670	13
670	1122	14
670	861	13
3006	671	12
3057	672	16
672	1511	14
672	874	14
672	3057	12
672	739	12
1012	673	16
3742	673	14
673	1012	16
673	3742	14
3742	674	14
1673	674	12
674	3742	14
1676	675	14
1007	675	13
924	675	12
2591	675	12
675	1676	14
675	918	13
675	1007	13
675	924	12
675	2591	12
928	676	15
913	676	13
1007	676	12
676	928	15
676	913	13
676	1007	12
929	677	13
1685	677	12
2611	677	12
2049	677	12
677	929	13
677	1685	12
677	3505	12
677	2611	12
677	2049	12
862	678	12
678	862	12
1017	679	12
3742	679	12
1471	679	12
2111	679	12
853	679	12
3464	679	8
679	1017	12
679	3742	12
679	1471	12
679	2111	12
679	2093	12
679	853	12
3781	680	14
2775	680	12
2718	680	12
680	3781	15
680	2775	12
680	2718	12
680	3742	1
1719	681	12
2721	681	12
2720	681	12
2108	681	12
3677	681	12
2107	681	12
2714	681	12
937	681	12
731	681	12
938	681	12
1700	681	12
681	1719	12
681	2721	12
681	2720	12
681	2108	12
681	3677	12
681	2107	12
681	2714	12
681	937	12
681	731	12
681	938	12
681	1700	12
3743	682	12
682	3743	14
682	797	12
3635	683	13
947	684	19
3781	684	12
684	947	19
684	3781	12
797	685	12
3464	685	10
685	3464	12
685	797	10
3743	686	13
3755	686	12
686	3743	12
686	3755	12
686	3771	1
1025	687	21
3772	687	1
3758	688	16
1159	688	14
800	688	13
3464	688	6
688	1159	14
688	800	13
688	3758	13
966	689	13
1379	689	12
689	966	13
1366	690	21
797	690	12
690	1366	12
690	797	12
2224	691	21
691	2224	21
693	692	12
692	693	12
811	693	13
3766	693	13
2172	693	12
693	811	13
693	2172	12
693	3766	1
802	694	13
694	802	12
2298	695	13
695	2298	12
799	699	13
2264	699	12
1526	699	12
699	2264	13
699	799	13
699	1526	12
3621	700	16
889	700	14
1555	700	13
700	889	12
700	1555	12
700	3621	12
706	701	12
701	706	12
3518	702	13
3690	702	12
702	3518	12
702	3690	12
1015	704	13
1181	704	13
1850	704	12
3203	704	12
811	704	12
704	1181	14
704	1558	13
704	1850	12
704	3203	12
704	1015	12
764	705	12
705	764	12
1044	706	12
1194	706	12
706	1044	12
706	1194	12
2324	707	12
707	1889	12
707	2324	12
707	3560	10
707	3782	1
707	3471	1
707	3674	1
707	3667	1
707	3665	1
707	3673	1
707	3672	1
707	3671	1
707	3670	1
707	3669	1
707	3668	1
707	3664	1
707	3666	1
832	708	21
708	832	21
709	768	12
1675	711	13
743	711	12
1922	711	12
726	711	12
3451	711	12
711	743	14
711	1922	12
711	1675	12
711	726	12
1920	714	12
921	714	12
3616	714	12
3730	714	12
714	3730	13
714	1920	12
714	921	12
714	3616	12
1686	715	12
2018	715	12
1629	715	12
912	715	12
1088	715	12
2494	715	12
3549	715	12
1219	715	12
1605	715	12
715	1686	14
715	2018	12
715	1629	12
715	912	12
715	1942	12
715	1088	12
715	2494	12
715	3549	12
715	1219	12
715	1605	12
1611	716	12
2477	716	12
1412	716	12
716	1611	12
716	2477	12
716	1412	12
719	717	12
1973	717	12
1930	717	12
717	719	12
717	1973	12
1637	718	19
718	1637	13
3724	719	12
719	1978	12
719	3724	10
2578	724	12
2006	724	12
1660	724	12
1112	724	12
724	1660	12
724	2006	12
724	2578	12
724	1112	12
789	725	21
725	789	21
725	3742	21
993	726	12
726	993	12
2614	727	16
727	2614	12
1655	728	12
1710	728	12
1467	728	12
2086	728	12
728	1655	12
728	2086	12
728	1710	12
728	1467	12
728	3457	10
1017	729	13
865	729	13
729	1017	14
729	865	13
3506	730	21
1130	730	12
730	3506	21
730	1130	12
2108	731	12
1725	732	12
732	1725	12
1279	733	12
733	1279	12
3550	734	13
2764	734	12
2078	734	12
734	3550	13
734	2764	12
734	2078	12
1180	737	14
2859	737	12
945	737	12
737	1180	14
737	2859	12
737	945	12
1782	738	12
1313	738	12
1143	738	12
2876	738	12
1753	738	12
738	1782	12
738	1330	12
738	1313	12
738	1143	12
738	2876	12
738	1753	12
3004	739	12
739	3004	12
739	3781	1
875	740	12
2911	740	12
740	875	12
740	2911	12
3588	742	12
742	3588	12
3605	746	12
845	746	12
1163	746	12
1516	746	12
746	3605	12
746	845	12
746	1163	12
746	1516	12
884	747	12
1810	747	12
3066	747	12
812	747	10
747	884	12
747	1810	12
747	3066	12
747	812	7
812	748	12
748	812	12
936	751	12
751	936	12
754	753	21
1822	753	14
811	753	12
2331	753	12
3464	753	12
753	754	21
753	1822	14
753	811	12
753	2331	12
753	3464	12
1182	755	17
755	1182	17
755	1542	14
1843	756	13
756	1843	12
756	1186	12
756	3687	12
1376	757	13
1870	758	16
800	758	12
893	758	12
3775	758	12
1064	758	12
1159	758	12
758	800	12
758	893	12
758	1870	12
758	1064	12
758	1159	12
758	3775	1
977	759	21
759	977	19
1878	760	16
1896	760	14
823	760	12
2404	760	12
760	1896	14
760	823	12
760	2404	12
1023	761	14
3625	761	12
3357	761	12
3287	761	12
1587	761	12
2099	761	12
761	1023	15
761	3625	12
761	3357	12
761	3287	12
761	1587	12
761	2099	12
905	765	12
1201	765	12
765	3275	12
765	1201	12
1605	766	12
925	767	12
767	1348	12
767	925	12
3506	769	12
769	3506	12
771	999	13
2474	773	14
3132	773	12
773	3132	12
773	2474	12
3767	774	13
3627	774	12
2493	774	12
997	774	12
774	997	12
774	2493	12
774	3627	1
774	3767	1
3464	776	4
1252	777	16
2011	777	12
2010	777	12
777	1252	16
777	2011	12
777	2010	12
780	927	19
862	782	14
3742	782	14
782	3742	14
1010	783	13
1450	783	12
783	1010	13
783	3742	12
783	1450	12
1248	784	16
2071	784	13
3742	784	13
1158	784	1
784	1248	16
784	3742	14
784	2071	13
915	785	14
2598	785	12
1449	785	12
785	915	14
785	2598	12
2406	786	12
786	2406	12
790	3742	1
790	3592	1
790	3574	1
790	3587	1
790	3573	1
790	3749	1
790	3698	1
2723	791	16
1637	791	14
1712	791	13
2727	791	12
2640	791	12
933	791	12
1471	791	12
2028	791	12
1158	791	1
791	1712	12
791	2727	12
791	2640	12
791	933	12
791	1637	12
791	1471	12
791	2723	12
791	2028	12
791	3631	1
1314	792	15
2835	792	12
792	1314	14
792	2835	12
2528	794	21
3781	795	12
795	3781	13
2206	797	16
1311	797	16
1502	797	15
1497	797	14
1145	797	14
2173	797	14
1504	797	13
3575	797	13
957	797	13
956	797	13
2185	797	13
1485	797	13
1740	797	13
2843	797	13
1303	797	13
2916	797	12
873	797	12
1768	797	12
1147	797	12
1146	797	12
1765	797	12
954	797	12
2197	797	12
2883	797	12
2184	797	12
1490	797	12
1753	797	12
2182	797	12
856	797	12
2874	797	12
1143	797	12
2870	797	12
1752	797	12
1139	797	12
3751	797	12
2866	797	12
1029	797	12
950	797	12
2848	797	12
1028	797	12
945	797	12
948	797	10
3728	797	1
797	1311	16
797	1502	15
797	1145	14
797	1504	13
797	3575	13
797	957	13
797	1497	13
797	956	13
797	2185	13
797	2916	12
797	873	12
797	2206	12
797	1768	12
797	1147	12
797	1146	12
797	1765	12
797	954	12
797	2197	12
797	2883	12
797	2184	12
797	1490	12
797	2182	12
797	856	12
797	2874	12
797	1143	12
797	2870	12
797	1752	12
797	1139	12
797	2866	12
797	1485	12
797	1029	12
797	950	12
797	1296	12
797	2848	12
797	1028	12
797	1740	12
797	945	12
797	2173	12
797	3728	12
797	948	10
953	800	13
2229	800	13
823	800	9
800	953	12
800	2229	12
800	3782	1
1539	802	13
1038	802	13
802	1539	13
802	1038	13
3761	803	14
1019	803	12
803	3761	14
803	1019	12
3731	806	12
806	3731	12
3469	810	21
810	3469	21
1847	811	13
811	1847	13
3464	812	13
3773	812	12
812	3464	13
812	3773	12
812	3778	1
3237	814	12
1190	814	12
3464	814	12
814	3237	12
814	1190	12
814	3464	12
814	884	12
814	3759	1
1185	816	12
2338	816	12
816	2338	13
816	1185	12
1579	821	12
821	1579	12
2416	823	12
1589	823	12
3322	823	12
1569	823	12
823	831	12
823	3382	12
823	3375	12
823	3557	12
823	3239	12
823	3322	12
823	1569	12
823	2827	10
823	3730	10
823	3593	10
823	957	9
3187	824	13
3267	824	12
824	3187	12
824	3267	12
3703	825	13
1576	825	13
1892	825	12
2373	825	12
825	3703	14
825	1892	12
825	2373	12
825	1576	12
1517	829	14
829	2335	12
831	2419	13
3178	835	21
3513	837	21
837	3513	1
3020	838	14
838	3020	12
908	840	12
840	908	12
2710	843	12
850	843	12
843	2710	12
843	1233	12
843	850	12
990	844	12
844	990	12
996	847	14
3730	847	12
847	996	14
847	3730	12
3742	848	14
1666	848	13
848	1666	13
848	3742	13
1959	849	12
1404	849	12
1632	849	12
849	1959	12
849	1404	12
849	1632	12
3781	850	12
1220	850	12
850	3781	12
850	1220	12
1638	851	15
1672	852	12
3742	852	12
852	1672	12
852	3742	12
1651	853	12
853	1651	12
853	3781	1
2542	855	14
855	2542	12
1209	856	12
1007	857	12
857	1007	12
3597	858	12
2702	858	12
2098	858	12
858	3597	14
858	2702	12
858	2098	12
3742	861	14
861	3742	12
1248	862	13
3593	862	12
2067	862	12
1123	862	12
2628	862	12
1158	862	1
862	1248	13
862	3593	12
862	1123	12
862	2067	12
862	2628	12
1117	863	13
863	1117	14
1251	864	12
1123	864	12
864	1123	14
864	1251	12
1255	865	13
1466	865	12
2091	865	12
865	1255	13
865	1655	12
865	1466	12
865	2091	12
3457	866	12
866	3457	12
1584	867	15
867	1584	15
2122	868	13
868	2122	12
2110	869	12
869	2110	12
941	870	14
3566	870	12
870	3781	13
870	941	13
870	3566	12
1255	872	20
2203	873	13
1147	873	12
873	2203	12
873	1147	12
1339	875	13
3731	875	12
1775	875	12
3654	875	1
875	1339	13
875	3731	12
875	1775	12
875	3654	1
1035	876	12
876	1035	12
3466	877	12
877	3466	12
882	878	12
878	882	12
3499	880	12
3773	881	12
1347	881	12
881	1347	12
1353	883	12
883	1353	15
1824	884	13
1825	884	12
884	885	13
884	1824	13
884	1825	12
3773	885	13
885	3773	13
3236	886	12
886	3236	12
1885	887	12
887	1885	12
1031	889	12
889	1031	12
892	890	12
890	892	12
891	3553	1
1580	893	14
893	1580	14
979	894	13
894	979	13
1070	895	12
895	1070	12
1201	896	13
2429	896	12
2335	901	16
1387	901	14
3564	901	10
901	2335	14
901	1387	13
3418	904	21
2335	904	9
904	3418	12
904	2335	12
3564	905	12
3445	905	12
2429	905	12
2335	905	12
905	3564	12
905	3445	12
905	2433	12
905	2335	12
905	3504	10
2335	906	20
1959	908	12
908	1959	12
1448	910	12
1913	910	12
910	1448	12
910	1913	12
1622	911	12
911	1622	12
1141	912	16
1621	912	12
912	1621	12
3096	914	14
1103	914	12
914	3096	12
914	1406	12
914	1103	12
1114	916	12
916	1114	12
1508	917	12
919	917	12
917	1508	12
917	919	12
2541	919	12
919	2541	12
1209	920	12
920	1209	12
3686	921	16
921	3686	12
2572	922	13
922	2572	12
2068	925	12
1243	925	12
925	2068	12
925	1243	12
3742	926	14
926	2020	13
926	3742	13
1125	929	17
929	1125	17
3453	930	14
930	3453	14
931	2074	13
933	932	12
932	933	12
932	3757	9
2393	933	12
933	2393	12
1274	935	16
1465	935	14
935	1274	16
935	1465	14
1351	936	13
1028	936	13
1128	936	12
1341	936	12
3690	936	12
3772	936	1
936	1351	12
936	1128	12
936	1028	12
936	1341	12
936	3690	12
936	3772	6
936	3729	6
3728	937	12
937	3728	12
3781	938	12
938	3781	12
1456	939	12
2725	939	12
1132	939	12
939	1456	12
939	2725	12
939	1132	12
3740	940	19
2947	940	12
940	2947	12
1303	942	13
2148	942	12
942	1303	13
942	2148	12
3743	943	14
943	3743	14
944	1478	12
1745	945	13
1740	945	12
945	1740	12
945	1745	12
2160	946	13
946	2160	13
1798	951	14
951	1798	14
2335	952	13
952	1389	13
952	2335	12
1382	953	12
953	1382	12
2217	955	12
955	2217	12
1025	956	16
956	1025	14
3161	957	12
3682	957	12
957	3161	12
957	3682	12
3743	960	12
960	3743	12
965	961	13
2291	961	12
961	965	12
3054	965	12
965	3054	12
966	3759	6
3773	968	13
968	2213	13
968	3773	12
1193	971	12
3177	971	12
971	1193	12
1158	972	10
1562	974	14
974	1562	15
2358	978	15
978	2358	13
978	1527	12
978	1175	12
978	1953	12
978	3728	8
979	3690	1
2397	981	12
3290	981	12
981	2397	12
981	3290	12
1187	983	13
2425	983	12
983	2425	12
983	1187	12
3774	987	12
987	3774	1
3760	989	12
2456	989	12
2457	989	12
989	2456	12
989	2457	12
1094	991	13
1097	991	13
991	1094	13
991	1097	12
1419	992	12
992	1419	12
1260	993	12
1250	993	12
3464	993	8
993	1260	12
993	1250	12
994	1209	7
1614	995	14
995	1614	12
2009	1003	14
1003	2009	12
3742	1005	14
1010	1005	13
1670	1005	13
1005	3742	14
1005	1010	13
1005	1670	13
1296	1007	12
1007	3778	12
1007	1296	12
3404	1008	12
1008	3404	12
2114	1009	13
2109	1009	13
1009	2114	13
1009	2109	13
2097	1011	13
2729	1011	12
1688	1011	12
2599	1011	12
1256	1011	12
1011	2097	12
1011	2729	12
1011	1688	12
1011	1256	12
1011	2599	12
1012	1014	13
1258	1013	13
1013	1258	13
2369	1015	12
1365	1015	12
1015	2369	12
1015	1365	12
1447	1016	12
1016	1447	12
3761	1019	13
1768	1019	12
1019	3761	10
2026	1020	12
1020	2026	12
3781	1021	12
1021	3781	12
3743	1022	14
1022	3743	14
1023	3753	1
2157	1025	12
1025	3566	13
1025	2157	13
3755	1029	13
1029	3755	14
2200	1033	12
3732	1034	12
1486	1034	12
1034	1486	12
1035	3693	1
1328	1036	16
3594	1036	13
1036	3594	13
1510	1037	13
1037	1510	13
1037	3464	12
1037	3636	1
1038	3781	17
2981	1039	12
1163	1039	12
1039	2981	12
1039	1163	12
3156	1040	12
1040	3156	12
3773	1044	14
1044	3773	14
3604	1045	12
1045	3604	12
1810	1047	13
1047	1810	13
3621	1048	12
1051	1048	12
1048	1051	12
1867	1049	13
1049	1867	12
1172	1050	12
1050	1172	12
1051	1061	12
1062	1052	12
1814	1052	12
2284	1052	12
1052	1062	12
1052	1814	12
1052	2284	12
2356	1058	12
1152	1058	12
1058	2356	12
1058	1152	12
3692	1061	16
1061	3692	21
1061	1175	12
2224	1062	12
1062	2224	12
2392	1065	13
1880	1065	12
3262	1065	12
1065	1880	12
1065	2392	12
1065	3262	12
1070	1194	12
1071	2335	14
1072	2412	12
1207	1073	13
3564	1073	13
1073	1074	17
1073	1207	16
1073	1395	13
1073	3444	12
1073	1903	12
1520	1077	14
1907	1077	12
1077	1520	14
1077	1907	12
1404	1078	12
1078	1404	12
1094	1082	12
1082	1094	12
1082	1926	12
1442	1083	13
2488	1083	12
1083	1442	13
1083	2488	12
2688	1085	12
1085	2688	12
2469	1089	12
1089	2469	12
3682	1093	13
1695	1095	13
1095	1695	12
3549	1097	12
1097	3767	12
1097	3549	12
2080	1102	13
1102	2080	12
2512	1103	12
2515	1103	12
1103	2512	12
1103	2515	12
3742	1104	14
1634	1104	12
2509	1104	12
1104	3742	12
1104	1634	12
1105	1106	12
1108	1109	15
3676	1111	14
3742	1111	14
1111	3676	14
1111	3742	14
3742	1113	14
1113	3742	14
1691	1114	13
2019	1114	12
1114	1691	13
1114	2019	13
3742	1115	14
1115	3742	14
3742	1117	13
1117	3742	14
3742	1118	13
1118	3742	13
1266	1119	12
1119	3617	12
1119	1266	12
2094	1122	12
2062	1122	12
1122	2094	13
1122	2062	13
3552	1123	13
1123	3552	13
1127	3781	12
2350	1128	12
1439	1128	12
1128	2350	12
1128	1439	12
3728	1129	12
1129	3728	12
2201	1133	13
3427	1133	12
1133	2201	13
1133	3758	6
1133	3781	1
1133	3578	1
1133	3740	1
1134	3183	12
1307	1139	12
3781	1139	12
1139	1307	12
1139	3781	12
1141	1140	16
1140	1141	16
3740	1142	16
3253	1146	12
1146	3253	12
1759	1147	12
1147	1759	12
1499	1148	12
1148	1499	12
3778	1152	12
1152	3778	12
1152	3589	1
3007	1153	12
1153	3007	12
3773	1156	13
3705	1156	12
1156	3773	12
1156	3705	12
3781	1157	16
1157	3781	1
1158	3706	6
1158	3453	1
1158	3780	1
1158	3779	1
1158	3777	1
1158	3776	1
1158	3782	1
1158	3764	1
2229	1160	12
1160	2229	12
2250	1165	13
1794	1165	12
1165	1794	12
1165	2250	12
1346	1168	13
1168	1346	13
3773	1170	12
1170	3773	10
3515	1172	12
3167	1174	13
1174	3167	12
3132	1175	13
3177	1175	12
3477	1175	12
1613	1175	12
1536	1181	12
1181	1536	12
3703	1185	12
1185	3703	12
3719	1186	12
3198	1186	12
1366	1186	12
1186	3198	12
1186	1366	12
1186	3719	1
1188	3254	12
3690	1189	12
1189	3690	12
1877	1191	12
1191	1877	12
1191	1690	12
3314	1193	12
3310	1193	12
3709	1193	12
1868	1193	12
1193	3310	12
1193	3709	12
1193	1868	12
2390	1195	12
1195	2390	12
3383	1199	15
1585	1200	13
1200	1585	12
1201	2335	12
3496	1203	16
2335	1204	14
3368	1204	12
1211	2443	12
1614	1217	12
1217	2607	12
1220	3730	18
1220	3781	1
1999	1221	12
3728	1221	12
1221	1999	12
1221	3728	12
1223	3452	13
2476	1225	12
1617	1225	12
1225	1617	12
1225	2476	12
1226	3730	14
1226	3579	1
2503	1231	13
1935	1231	12
1231	1642	14
1231	2503	12
1231	1935	12
1700	1234	12
2690	1234	12
2587	1234	12
2012	1234	12
3464	1234	6
1234	1700	12
1234	2690	12
1234	2587	12
1234	2012	12
3742	1236	14
1236	3742	13
1640	1239	15
1239	1640	13
1240	2562	12
1242	3686	1
3742	1245	16
1245	3742	16
3453	1246	13
1246	3453	14
1249	1247	12
1247	1249	12
3676	1248	12
3742	1248	1
1248	3676	12
1248	3742	10
1466	1249	14
1664	1249	12
1249	1466	14
1249	1664	12
1256	1250	12
1250	1256	12
1810	1251	13
2073	1251	12
1251	1810	16
3742	1253	14
1253	3742	14
1637	1254	12
2586	1256	12
2031	1256	12
1256	2586	12
1256	2031	12
3742	1259	14
1259	3742	14
1709	1260	12
2711	1260	12
1260	1709	12
1260	2711	12
3781	1263	12
1263	3781	12
2673	1268	12
2084	1268	12
1268	2084	13
1268	2673	12
1920	1269	12
1269	1920	12
1694	1272	12
1272	1694	12
1761	1275	12
1275	1761	12
2145	1288	12
1288	2145	12
2138	1291	10
1744	1292	14
1292	1744	14
1500	1297	12
1297	1500	13
3224	1301	12
1301	3224	12
1325	1307	12
1307	1325	12
1491	1312	13
1312	1491	13
2887	1313	12
1313	2887	12
2176	1317	12
1499	1319	12
1759	1319	12
1319	1499	12
1319	1759	12
1782	1321	12
1321	1782	12
3773	1322	15
1322	3773	13
1322	1484	12
1327	1325	12
1325	1327	14
3464	1327	6
3594	1328	16
2247	1331	13
2234	1331	12
1331	2247	12
1331	2234	12
1529	1334	12
1807	1334	12
1334	1529	12
1334	1807	12
3473	1340	12
3040	1344	16
1348	1347	12
1347	1348	12
2291	1348	12
1348	2291	12
1543	1354	13
1797	1354	13
1354	1797	13
3572	1357	13
1556	1363	13
1363	1556	12
3132	1365	14
1365	3132	14
2348	1366	12
1366	2348	13
2389	1369	12
1369	2389	12
1574	1371	12
1371	1574	12
3613	1379	12
1379	3613	12
1379	3524	10
1830	1382	12
1382	1830	12
1690	1383	16
1386	1385	13
1385	1386	14
1385	3571	12
1901	1387	13
1392	1387	13
3500	1387	12
3498	1387	12
2335	1387	6
1387	2335	15
1387	3563	14
1387	1901	14
1387	1392	14
1387	3500	10
3387	1388	16
1388	3387	12
2335	1389	12
2335	1392	13
1392	2335	12
3427	1396	15
3730	1399	12
1399	3730	12
3730	1400	13
2526	1400	12
3505	1400	12
3464	1400	6
1400	3730	13
1401	2634	12
1408	2596	12
1623	1418	12
1418	1623	12
1980	1422	12
1422	1980	12
1595	1424	12
1695	1426	12
1426	1695	12
2527	1427	12
1427	2527	12
1660	1430	13
1430	1660	13
1656	1432	12
1920	1432	12
3551	1432	12
1432	1656	12
1432	1920	12
1432	3551	12
1625	1434	13
1434	1625	13
3742	1435	14
1435	3742	14
3742	1436	12
1436	1450	12
1436	3742	12
3742	1437	14
1437	3742	14
3742	1440	14
1440	3742	12
3742	1443	14
1443	3742	18
1604	1447	12
1447	1604	12
3781	1448	12
1448	3781	12
1449	2049	12
2643	1450	12
1962	1450	12
1450	2643	12
3748	1451	15
1451	3748	15
3742	1454	12
1454	3742	19
1455	3781	10
1476	1456	12
1456	1476	12
1457	2140	12
2072	1460	13
1460	2072	13
3552	1461	13
2083	1461	12
3728	1461	12
1461	3552	16
1461	2083	12
1461	3728	12
2082	1462	12
1462	2082	12
2675	1463	12
1463	2675	12
3781	1470	12
1471	1470	12
1470	3781	12
1470	1471	12
3781	1472	12
1472	3781	12
3781	1474	12
1474	3781	12
1720	1475	12
1475	1720	12
2756	1476	12
1476	2756	12
2130	1478	13
3781	1478	12
1478	2130	13
1478	3781	12
1482	1481	12
1481	1482	12
2820	1483	12
1483	2820	12
1630	1485	14
1485	1630	14
3277	1489	12
1489	3277	12
1543	1490	12
1490	1543	12
1759	1496	12
1496	1759	12
1759	1497	12
1497	1759	14
3594	1507	12
1507	3594	12
1778	1515	12
1515	1778	12
1517	3764	1
1521	3715	1
1521	3684	1
3768	1523	12
1523	3768	1
3132	1527	12
1527	3132	12
1855	1535	12
1535	1855	12
3773	1540	12
1540	3773	12
1855	1543	12
1543	1855	12
3265	1548	12
1555	1548	12
1548	1555	13
1548	3265	12
3775	1567	12
1567	3775	1
1567	3773	1
3482	1571	15
1571	3482	15
1580	3598	1
3614	1587	12
1587	3614	12
1589	2428	12
1591	2360	12
2335	1597	12
2053	1602	12
1602	2053	12
1915	1606	13
1606	1915	12
3730	1610	14
3728	1610	12
3464	1610	6
1610	3730	14
1610	3728	12
1614	1917	12
2486	1620	12
1620	2486	12
2539	1621	12
1621	2539	12
2192	1623	12
1623	2192	12
2066	1624	12
1624	2066	12
1624	3730	12
1949	1628	12
3591	1628	12
1948	1628	12
1628	1949	12
1628	3591	12
1628	1948	12
1628	3549	12
1632	3505	12
1966	1635	12
1635	1966	12
2654	1637	1
3770	1645	10
2297	1648	12
1648	2297	12
1648	2963	12
3742	1649	14
1649	3742	14
2626	1652	12
1652	2626	12
1657	1653	12
3724	1653	12
1653	1657	12
1653	3724	1
3453	1654	12
2088	1655	12
1655	2088	12
2010	1656	12
1656	2010	12
1998	1657	12
1657	1998	12
1660	3742	13
3742	1662	14
1662	3742	14
1664	3742	12
2505	1665	13
3742	1669	14
1669	3742	14
3742	1671	14
1671	3742	14
2031	1674	13
1674	2031	12
1977	1678	12
2044	1679	12
3742	1680	14
1680	3742	20
1682	3702	1
3453	1683	13
1683	3453	12
2661	1685	12
2620	1685	12
1685	2661	12
1685	2620	12
3776	1690	21
3777	1690	1
3779	1690	1
3780	1690	1
3773	1690	1
1690	3464	13
1690	3687	1
1690	3779	1
1690	3777	1
1690	3776	1
1690	3782	1
1690	3780	1
1690	3773	1
1690	3752	1
1690	3778	1
2100	1693	12
1693	2100	12
1693	3629	1
2654	1696	12
1696	3742	12
1696	2654	12
2665	1697	13
2081	1697	12
1697	2665	12
1697	2081	12
2670	1699	12
1699	2670	12
3551	1700	12
1700	3551	12
1702	2087	12
2691	1703	13
1703	2691	12
2088	1704	12
1704	2088	12
3781	1708	12
1708	3781	12
2715	1709	12
1709	2715	12
2734	1715	12
1715	2734	12
3781	1722	14
2768	1725	12
1725	2768	12
1739	3567	13
1739	1777	12
1785	1740	12
1740	1785	12
1759	3744	1
2896	1760	13
1760	2896	12
2939	1763	12
1763	2939	12
3690	1765	12
1765	3690	12
3731	1768	12
